Data	Pheno_1	Pheno_2	Pheno_3	UNIQID	Colors_1	Colors_2	Colors_3	Family_CG	Order_2	Order_1	Order
HGDP	Bedouin	ME	HGDP	HGDP00637	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00638	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00639	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00640	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00641	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00642	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00643	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00644	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00645	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00646	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00647	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00648	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00649	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00650	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00651	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00653	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00654	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00701	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00622	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00623	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Bedouin	ME	HGDP	HGDP00620	#A65628	#377EB8	red	Fam	20_ME	20_Bedouin	12
HGDP	Palestinian	ME	HGDP	HGDP00677	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00675	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00676	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00682	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00678	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00679	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00680	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00686	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00687	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00688	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00689	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00690	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00691	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00692	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00693	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00694	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00696	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00697	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00698	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00699	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00700	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00722	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00723	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00724	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00725	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00726	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00727	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00729	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00730	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00731	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00732	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00733	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00734	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00735	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00736	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00737	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00738	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00739	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00740	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00741	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00744	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00745	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00746	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00683	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00684	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Palestinian	ME	HGDP	HGDP00685	#E41A1C	#377EB8	red	Fam	20_ME	30_Palestinian	13
HGDP	Druze	ME	HGDP	HGDP00560	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00557	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00558	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00559	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00564	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00565	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00566	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00567	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00568	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00569	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00571	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00572	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00573	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00574	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00575	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00576	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00577	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00578	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00579	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00580	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00581	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00582	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00583	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00584	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00586	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00587	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00588	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00590	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00591	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00594	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00595	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00597	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00598	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00599	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00600	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00601	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00602	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00604	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00606	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00563	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00561	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Druze	ME	HGDP	HGDP00562	#F781BF	#377EB8	red	Fam	20_ME	40_Druze	14
HGDP	Basque	EUR	HGDP	HGDP01358	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01357	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01362	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01363	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01364	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01365	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01366	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01367	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01368	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01369	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01370	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01371	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01359	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01360	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01361	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01375	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01376	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01377	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01378	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01379	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01380	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01374	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01372	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Basque	EUR	HGDP	HGDP01373	#A65628	#4DAF4A	red	Fam	30_EUR	10_Basque	15
HGDP	Sardinian	EUR	HGDP	HGDP00666	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00665	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00670	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00667	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00668	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00669	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00674	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01062	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01063	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01064	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01065	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01066	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01067	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01068	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01069	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01070	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00671	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00672	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP00673	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01074	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01075	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01076	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01077	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01078	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01079	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01071	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01072	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Sardinian	EUR	HGDP	HGDP01073	#E41A1C	#4DAF4A	red	Fam	30_EUR	20_Sardinian	16
HGDP	Italian	EUR	HGDP	HGDP01153	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01147	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01151	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01152	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01171	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01172	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01173	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01174	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01177	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01157	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01155	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Italian	EUR	HGDP	HGDP01156	#FF7F00	#4DAF4A	red	Fam	30_EUR	22_Italian	17
HGDP	Tuscan	EUR	HGDP	HGDP01163	#377EB8	#4DAF4A	red	Fam	30_EUR	24_Tuscan	18
HGDP	Tuscan	EUR	HGDP	HGDP01162	#377EB8	#4DAF4A	red	Fam	30_EUR	24_Tuscan	18
HGDP	Tuscan	EUR	HGDP	HGDP01168	#377EB8	#4DAF4A	red	Fam	30_EUR	24_Tuscan	18
HGDP	Tuscan	EUR	HGDP	HGDP01164	#377EB8	#4DAF4A	red	Fam	30_EUR	24_Tuscan	18
HGDP	Tuscan	EUR	HGDP	HGDP01166	#377EB8	#4DAF4A	red	Fam	30_EUR	24_Tuscan	18
HGDP	Tuscan	EUR	HGDP	HGDP01167	#377EB8	#4DAF4A	red	Fam	30_EUR	24_Tuscan	18
HGDP	Tuscan	EUR	HGDP	HGDP01169	#377EB8	#4DAF4A	red	Fam	30_EUR	24_Tuscan	18
HapMap	TSI	EUR	HapMap	NA20505	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20506	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20509	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20510	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20512	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20508	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20516	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20517	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20518	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20515	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20502	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20504	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20522	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20524	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20525	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20527	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20528	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20529	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20530	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20531	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20534	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20535	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20519	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20520	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20521	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20541	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20542	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20543	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20544	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20581	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20582	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20585	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20586	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20588	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20589	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20752	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20753	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20754	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20755	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20756	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20757	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20758	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20759	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20760	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20761	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20765	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20766	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20768	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20769	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20770	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20771	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20772	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20773	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20774	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
HapMap	TSI	EUR	HapMap	NA20775	#6A3D9A	#4DAF4A	blue	Fam	30_EUR	26_TSI	19
